Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2352 - 4YHPC	specific	319288	127	220	4.70682e-30	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#2353 - 4YHPD	specific	143185	10	107	1.33308e-46	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#2353 - 4YHPD	specific	319325	113	212	2.84616e-45	145.675	cd07699	IgC_L	 - 	cl11960
Q#2354 - 4YHPE	specific	319286	4	120	1.89107e-62	190.241	cd04981	IgV_H	 - 	cl11960
Q#2354 - 4YHPE	specific	319288	127	220	4.70682e-30	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#2355 - 4YHPF	specific	143185	10	107	1.33308e-46	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#2355 - 4YHPF	specific	319325	113	212	2.84616e-45	145.675	cd07699	IgC_L	 - 	cl11960
Q#2356 - 4YHPH	specific	319286	4	120	1.89107e-62	190.241	cd04981	IgV_H	 - 	cl11960
Q#2356 - 4YHPH	specific	319288	127	220	4.70682e-30	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#2357 - 4YHPL	specific	143185	10	107	1.33308e-46	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#2357 - 4YHPL	specific	319325	113	212	2.84616e-45	145.675	cd07699	IgC_L	 - 	cl11960
Q#2360 - 4YHZH	specific	319286	4	120	1.00756e-59	183.308	cd04981	IgV_H	 - 	cl11960
Q#2360 - 4YHZH	specific	319288	127	220	2.03051e-30	108.146	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#2361 - 4YHZL	specific	143185	10	107	1.33308e-46	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#2361 - 4YHZL	specific	319325	113	212	2.84616e-45	145.675	cd07699	IgC_L	 - 	cl11960
Q#2363 - 4YM5A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2364 - 4YM5B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2365 - 4YM5C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2366 - 4YM5D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2367 - 4YM5E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2368 - 4YM5F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2369 - 4YM5G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2370 - 4YM5H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2373 - 4YM6A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2374 - 4YM6B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2375 - 4YM6C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2376 - 4YM6D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2377 - 4YM6E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2378 - 4YM6F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2379 - 4YM6G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2380 - 4YM6H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2383 - 4YS3A	superfamily	329044	1	98	1.66331e-66	195.894	cl23735	H4 superfamily	N	 - 
Q#2384 - 4YS3B	specific	185397	1	77	9.67581e-45	138.719	PTZ00015	PTZ00015	N	cl29688
Q#2385 - 4YS3C	specific	185399	3	107	1.83285e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#2386 - 4YS3D	superfamily	355063	1	92	4.24459e-54	163.708	cl23830	H2B superfamily	N	 - 
Q#2387 - 4YS3E	superfamily	329044	1	98	1.66331e-66	195.894	cl23735	H4 superfamily	N	 - 
Q#2388 - 4YS3F	specific	185397	1	77	9.67581e-45	138.719	PTZ00015	PTZ00015	N	cl29688
Q#2389 - 4YS3G	specific	185399	3	107	1.83285e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#2390 - 4YS3H	superfamily	355063	1	92	4.24459e-54	163.708	cl23830	H2B superfamily	N	 - 
Q#2393 - 4YY6A	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2395 - 4YYDA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2397 - 4YYGA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2399 - 4YYHA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2400 - 4YYHB	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2403 - 4YYIA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2404 - 4YYIB	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2406 - 4YYID	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2407 - 4YYIE	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2409 - 4YYJA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2410 - 4YYJB	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2412 - 4YYJD	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2413 - 4YYJE	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2415 - 4YYKA	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2416 - 4YYKB	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2418 - 4YYKD	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2419 - 4YYKE	superfamily	351801	9	106	4.89367e-57	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#2421 - 4YYMA	specific	99943	13	125	2.98728e-65	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#2422 - 4YYMB	specific	99943	13	125	2.98728e-65	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#2424 - 4YYNA	specific	99943	13	125	2.98728e-65	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#2425 - 4YYNB	specific	99943	13	125	2.98728e-65	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#2427 - 4Z0RA	specific	336710	10	52	7.431e-11	50.3445	pfam07496	zf-CW	 - 	cl06504
Q#2428 - 4Z0RB	specific	336710	10	52	7.431e-11	50.3445	pfam07496	zf-CW	 - 	cl06504
Q#2429 - 4Z0RC	specific	336710	10	52	7.431e-11	50.3445	pfam07496	zf-CW	 - 	cl06504
Q#2431 - 4Z2MB	specific	337083	170	246	2.60283e-26	98.2663	pfam08512	Rtt106	 - 	cl17171
Q#2431 - 4Z2MB	superfamily	337143	1	46	3.90642e-19	81.7995	cl38288	SPT16 superfamily	N	 - 
Q#2432 - 4Z2MG	superfamily	329044	1	102	1.09051e-71	208.991	cl23735	H4 superfamily	N	 - 
Q#2433 - 4Z2MH	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2434 - 4Z2MI	superfamily	329044	1	102	1.09051e-71	208.991	cl23735	H4 superfamily	N	 - 
Q#2435 - 4Z2MJ	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2436 - 4Z5TA	specific	185400	4	138	1.61543e-86	248.281	PTZ00018	PTZ00018	 - 	cl23735
Q#2437 - 4Z5TB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2438 - 4Z5TC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2439 - 4Z5TD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2440 - 4Z5TE	specific	185400	4	138	1.61543e-86	248.281	PTZ00018	PTZ00018	 - 	cl23735
Q#2441 - 4Z5TF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2442 - 4Z5TG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2443 - 4Z5TH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2446 - 4Z66A	superfamily	329044	1	98	6.47482e-67	197.049	cl23735	H4 superfamily	N	 - 
Q#2447 - 4Z66B	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#2448 - 4Z66C	specific	185399	3	107	1.83285e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#2449 - 4Z66D	specific	197718	2	92	6.49674e-54	162.301	smart00427	H2B	 - 	cl23830
Q#2450 - 4Z66E	superfamily	329044	1	98	6.47482e-67	197.049	cl23735	H4 superfamily	N	 - 
Q#2451 - 4Z66F	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#2452 - 4Z66G	specific	185399	3	107	1.83285e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#2453 - 4Z66H	specific	197718	2	92	6.49674e-54	162.301	smart00427	H2B	 - 	cl23830
Q#2456 - 4ZBJA	specific	335878	8	160	1.26723e-105	298.653	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2457 - 4ZBJB	superfamily	329044	3	77	4.4871e-49	150.826	cl23735	H4 superfamily	N	 - 
Q#2458 - 4ZBJC	specific	185397	2	82	2.29312e-46	142.956	PTZ00015	PTZ00015	N	cl29688
Q#2459 - 4ZBJD	specific	337172	2	28	0.000295917	32.5864	pfam08729	HUN	C	cl16007
Q#2460 - 4ZUXA	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2461 - 4ZUXB	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2462 - 4ZUXC	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2463 - 4ZUXD	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2464 - 4ZUXE	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2465 - 4ZUXF	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2466 - 4ZUXG	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2467 - 4ZUXH	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2470 - 4ZUXK	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2471 - 4ZUXL	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2472 - 4ZUXM	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2473 - 4ZUXN	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2474 - 4ZUXO	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2475 - 4ZUXP	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2476 - 4ZUXQ	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2477 - 4ZUXR	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2480 - 4ZUXU	specific	239125	139	467	2.41794e-163	464.153	cd02660	Peptidase_C19D	 - 	cl02553
Q#2480 - 4ZUXU	specific	334829	47	109	1.76283e-12	61.9225	pfam02148	zf-UBP	 - 	cl09957
Q#2480 - 4ZUXU	multi-dom	334078	139	466	8.99785e-100	301.228	pfam00443	UCH	 - 	 - 
Q#2480 - 4ZUXU	multi-dom	197632	46	95	5.46396e-10	54.6791	smart00290	ZnF_UBP	 - 	 - 
Q#2481 - 4ZUXV	specific	337655	11	89	8.93835e-27	93.3776	pfam10163	EnY2	 - 	cl10860
Q#2482 - 4ZUXW	specific	285427	67	99	1.88816e-15	63.7549	pfam08209	Sgf11	 - 	cl07007
Q#2483 - 4ZUXX	specific	340501	1	76	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#2485 - 4ZUXZ	specific	239125	139	467	2.41794e-163	464.153	cd02660	Peptidase_C19D	 - 	cl02553
Q#2485 - 4ZUXZ	specific	334829	47	109	1.76283e-12	61.9225	pfam02148	zf-UBP	 - 	cl09957
Q#2485 - 4ZUXZ	multi-dom	334078	139	466	8.99785e-100	301.228	pfam00443	UCH	 - 	 - 
Q#2485 - 4ZUXZ	multi-dom	197632	46	95	5.46396e-10	54.6791	smart00290	ZnF_UBP	 - 	 - 
Q#2486 - 4ZUXa	specific	337655	11	89	8.93835e-27	93.3776	pfam10163	EnY2	 - 	cl10860
Q#2487 - 4ZUXb	specific	285427	67	99	1.88816e-15	63.7549	pfam08209	Sgf11	 - 	cl07007
Q#2488 - 4ZUXc	specific	340501	1	76	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#2490 - 4ZUXe	specific	239125	139	467	2.41794e-163	464.153	cd02660	Peptidase_C19D	 - 	cl02553
Q#2490 - 4ZUXe	specific	334829	47	109	1.76283e-12	61.9225	pfam02148	zf-UBP	 - 	cl09957
Q#2490 - 4ZUXe	multi-dom	334078	139	466	8.99785e-100	301.228	pfam00443	UCH	 - 	 - 
Q#2490 - 4ZUXe	multi-dom	197632	46	95	5.46396e-10	54.6791	smart00290	ZnF_UBP	 - 	 - 
Q#2491 - 4ZUXf	specific	337655	11	89	8.93835e-27	93.3776	pfam10163	EnY2	 - 	cl10860
Q#2492 - 4ZUXg	specific	285427	67	99	1.88816e-15	63.7549	pfam08209	Sgf11	 - 	cl07007
Q#2493 - 4ZUXh	specific	340501	1	76	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#2495 - 4ZUXj	specific	239125	139	467	2.41794e-163	464.153	cd02660	Peptidase_C19D	 - 	cl02553
Q#2495 - 4ZUXj	specific	334829	47	109	1.76283e-12	61.9225	pfam02148	zf-UBP	 - 	cl09957
Q#2495 - 4ZUXj	multi-dom	334078	139	466	8.99785e-100	301.228	pfam00443	UCH	 - 	 - 
Q#2495 - 4ZUXj	multi-dom	197632	46	95	5.46396e-10	54.6791	smart00290	ZnF_UBP	 - 	 - 
Q#2496 - 4ZUXk	specific	337655	11	89	8.93835e-27	93.3776	pfam10163	EnY2	 - 	cl10860
Q#2497 - 4ZUXl	specific	285427	67	99	1.88816e-15	63.7549	pfam08209	Sgf11	 - 	cl07007
Q#2498 - 4ZUXm	specific	340501	1	76	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#2500 - 5AV5A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2501 - 5AV5B	specific	185397	17	102	3.9373e-47	146.037	PTZ00015	PTZ00015	 - 	cl29688
Q#2502 - 5AV5C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2503 - 5AV5D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2504 - 5AV5E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2505 - 5AV5F	specific	185397	17	102	3.9373e-47	146.037	PTZ00015	PTZ00015	 - 	cl29688
Q#2506 - 5AV5G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2507 - 5AV5H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2510 - 5AV6A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2511 - 5AV6B	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2512 - 5AV6C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2513 - 5AV6D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2514 - 5AV6E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2515 - 5AV6F	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2516 - 5AV6G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2517 - 5AV6H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2520 - 5AV8A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2521 - 5AV8B	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2522 - 5AV8C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2523 - 5AV8D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2524 - 5AV8E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2525 - 5AV8F	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2526 - 5AV8G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2527 - 5AV8H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2530 - 5AV9A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2531 - 5AV9B	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2532 - 5AV9C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2533 - 5AV9D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2534 - 5AV9E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2535 - 5AV9F	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2536 - 5AV9G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2537 - 5AV9H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2540 - 5AVBA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2541 - 5AVBB	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2542 - 5AVBC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2543 - 5AVBD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2544 - 5AVBE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2545 - 5AVBF	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2546 - 5AVBG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2547 - 5AVBH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2550 - 5AVCA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2551 - 5AVCB	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2552 - 5AVCC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2553 - 5AVCD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2554 - 5AVCE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2555 - 5AVCF	specific	177669	2	104	6.12843e-54	163.079	PLN00035	PLN00035	 - 	cl29687
Q#2556 - 5AVCG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2557 - 5AVCH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2560 - 5AY8A	specific	185400	4	137	1.17346e-74	218.235	PTZ00018	PTZ00018	 - 	cl23735
Q#2561 - 5AY8B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2562 - 5AY8C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2563 - 5AY8D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2564 - 5AY8E	specific	185400	4	137	1.17346e-74	218.235	PTZ00018	PTZ00018	 - 	cl23735
Q#2565 - 5AY8F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2566 - 5AY8G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2567 - 5AY8H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2570 - 5B0YA	specific	185400	1	136	7.7485e-90	256.37	PTZ00018	PTZ00018	 - 	cl23735
Q#2571 - 5B0YB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2572 - 5B0YC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2573 - 5B0YD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2574 - 5B0YE	specific	185400	1	136	7.7485e-90	256.37	PTZ00018	PTZ00018	 - 	cl23735
Q#2575 - 5B0YF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2576 - 5B0YG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2577 - 5B0YH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2580 - 5B0ZA	specific	185400	4	139	4.14578e-91	259.837	PTZ00018	PTZ00018	 - 	cl23735
Q#2581 - 5B0ZB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2582 - 5B0ZC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2583 - 5B0ZD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2584 - 5B0ZE	specific	185400	4	139	4.14578e-91	259.837	PTZ00018	PTZ00018	 - 	cl23735
Q#2585 - 5B0ZF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2586 - 5B0ZG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2587 - 5B0ZH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2590 - 5B1LA	specific	185400	4	139	9.13602e-91	259.067	PTZ00018	PTZ00018	 - 	cl23735
Q#2591 - 5B1LB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2592 - 5B1LC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2593 - 5B1LD	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#2594 - 5B1LE	specific	185400	4	139	9.13602e-91	259.067	PTZ00018	PTZ00018	 - 	cl23735
Q#2595 - 5B1LF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2596 - 5B1LG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2597 - 5B1LH	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#2600 - 5B1MA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2601 - 5B1MB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2602 - 5B1MC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2603 - 5B1MD	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#2604 - 5B1ME	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2605 - 5B1MF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2606 - 5B1MG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2607 - 5B1MH	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#2610 - 5B24A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2611 - 5B24B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2612 - 5B24C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2613 - 5B24D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2614 - 5B24E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2615 - 5B24F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2616 - 5B24G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2617 - 5B24H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2620 - 5B2IA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2621 - 5B2IB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2622 - 5B2IC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2623 - 5B2ID	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2624 - 5B2IE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2625 - 5B2IF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2626 - 5B2IG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2627 - 5B2IH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2630 - 5B2JA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
