Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#614 - 3PSLB	specific	238121	21	315	5.5391e-103	307.339	cd00200	WD40	 - 	cl25539
Q#617 - 3Q33A	specific	227419	5	434	5.48475e-175	497.991	COG5087	RTT109	 - 	cl02120
Q#618 - 3Q33B	superfamily	324231	19	148	6.69637e-05	42.5365	cl08298	NAP superfamily	C	 - 
Q#620 - 3QBYA	specific	99895	4	88	4.97149e-42	135.491	cd05834	HDGF_related	 - 	cl02554
Q#621 - 3QBYB	specific	99895	4	88	4.97149e-42	135.491	cd05834	HDGF_related	 - 	cl02554
Q#622 - 3QBYC	specific	99895	4	88	4.97149e-42	135.491	cd05834	HDGF_related	 - 	cl02554
Q#624 - 3QJ6A	specific	99895	4	88	4.97149e-42	135.491	cd05834	HDGF_related	 - 	cl02554
Q#626 - 3QL9A	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#628 - 3QLAA	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#630 - 3QLAD	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#632 - 3QLCA	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#633 - 3QLCB	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#636 - 3QO2A	specific	237991	5	57	7.96411e-11	53.0367	cd00024	CHROMO	 - 	cl17459
Q#637 - 3QO2B	specific	237991	5	57	7.96411e-11	53.0367	cd00024	CHROMO	 - 	cl17459
Q#638 - 3QO2C	specific	237991	5	57	7.96411e-11	53.0367	cd00024	CHROMO	 - 	cl17459
Q#639 - 3QO2D	specific	237991	5	57	7.96411e-11	53.0367	cd00024	CHROMO	 - 	cl17459
Q#644 - 3QZSA	specific	99941	13	113	8.06016e-58	176.976	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#645 - 3QZSB	specific	99941	13	113	8.06016e-58	176.976	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#648 - 3QZTA	specific	99941	13	113	3.97292e-58	177.747	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#650 - 3QZVA	specific	99941	72	172	4.17985e-58	180.058	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#650 - 3QZVA	specific	277035	10	56	2.54288e-29	104.736	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#652 - 3R45A	specific	128705	50	153	1.47231e-56	175.714	smart00428	H3	 - 	cl23735
Q#653 - 3R45B	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#655 - 3R93A	specific	237991	3	55	1.55214e-10	51.8811	cd00024	CHROMO	 - 	cl17459
Q#656 - 3R93B	specific	237991	3	55	1.55214e-10	51.8811	cd00024	CHROMO	 - 	cl17459
Q#657 - 3R93C	specific	237991	3	55	1.55214e-10	51.8811	cd00024	CHROMO	 - 	cl17459
Q#658 - 3R93D	specific	237991	3	55	1.55214e-10	51.8811	cd00024	CHROMO	 - 	cl17459
Q#663 - 3RIGA	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#664 - 3RIGB	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#667 - 3RIYA	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#668 - 3RIYB	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#671 - 3SHBA	specific	277088	28	74	1.04532e-21	81.5524	cd15616	PHD_UHRF1	 - 	cl22851
Q#673 - 3SHVA	specific	237994	40	85	8.69992e-06	42.6939	cd00027	BRCT	N	cl00038
Q#673 - 3SHVA	superfamily	320726	134	203	9.23793e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#674 - 3SHVB	specific	237994	40	85	8.69992e-06	42.6939	cd00027	BRCT	N	cl00038
Q#674 - 3SHVB	superfamily	320726	134	203	9.23793e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#677 - 3SOUA	specific	277088	20	66	6.24501e-21	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#678 - 3SOUB	specific	277088	20	66	6.24501e-21	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#681 - 3SOWA	specific	277088	20	66	6.24501e-21	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#682 - 3SOWB	specific	277088	20	66	6.24501e-21	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#685 - 3SQDA	specific	318885	10	97	6.20319e-27	101.1	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#685 - 3SQDA	specific	214602	120	203	0.000376218	38.1254	smart00292	BRCT	 - 	cl00038
Q#686 - 3SQDB	specific	318885	10	97	6.20319e-27	101.1	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#686 - 3SQDB	specific	214602	120	203	0.000376218	38.1254	smart00292	BRCT	 - 	cl00038
Q#689 - 3SZMA	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#689 - 3SZMA	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#690 - 3SZMB	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#690 - 3SZMB	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#691 - 3SZMC	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#691 - 3SZMC	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#692 - 3SZMD	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#692 - 3SZMD	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#693 - 3SZME	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#693 - 3SZME	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#694 - 3SZMF	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#694 - 3SZMF	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#695 - 3SZMG	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#695 - 3SZMG	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#696 - 3SZMH	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#696 - 3SZMH	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#705 - 3T6RA	specific	277088	25	71	1.90996e-21	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#706 - 3T6RB	specific	277088	25	71	1.90996e-21	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#708 - 3T7KA	specific	318886	134	240	2.27347e-46	153.215	pfam16771	RTT107_BRCT_6	 - 	cl25099
Q#708 - 3T7KA	specific	318885	6	105	1.18704e-26	101.485	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#709 - 3T7KB	specific	318886	134	240	2.27347e-46	153.215	pfam16771	RTT107_BRCT_6	 - 	cl25099
Q#709 - 3T7KB	specific	318885	6	105	1.18704e-26	101.485	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#712 - 3TO6A	specific	227360	1	272	3.86909e-161	457.696	COG5027	SAS2	N	cl27485
Q#714 - 3TZDA	specific	306815	7	56	1.26009e-13	59.9585	pfam00385	Chromo	 - 	cl17459
Q#716 - 3U31A	specific	173599	18	288	0	529.492	PTZ00409	PTZ00409	 - 	cl00195
Q#718 - 3U3DA	specific	173599	18	288	0	529.492	PTZ00409	PTZ00409	 - 	cl00195
Q#720 - 3U3ZA	superfamily	320726	127	196	8.27821e-06	42.6806	cl00038	BRCT superfamily	 - 	 - 
Q#720 - 3U3ZA	specific	237994	33	78	8.70035e-06	42.3087	cd00027	BRCT	N	cl00038
Q#722 - 3U4SA	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#722 - 3U4SA	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#723 - 3U4SB	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#723 - 3U4SB	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#726 - 3U5NA	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#726 - 3U5NA	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#727 - 3U5NB	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#727 - 3U5NB	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#728 - 3U5NC	superfamily	329044	1	20	0.00208254	31.7989	cl23735	H4 superfamily	C	 - 
Q#729 - 3U5ND	superfamily	329044	1	20	0.00208254	31.7989	cl23735	H4 superfamily	C	 - 
Q#730 - 3U5OA	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#730 - 3U5OA	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#731 - 3U5OB	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#731 - 3U5OB	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#732 - 3U5OC	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#732 - 3U5OC	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#733 - 3U5OD	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#733 - 3U5OD	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#734 - 3U5OE	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#734 - 3U5OE	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#735 - 3U5OF	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#735 - 3U5OF	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#736 - 3U5OG	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#736 - 3U5OG	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#737 - 3U5OH	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#737 - 3U5OH	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#738 - 3U5OI	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#739 - 3U5OJ	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#740 - 3U5OK	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#741 - 3U5OL	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#742 - 3U5OM	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#743 - 3U5ON	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#744 - 3U5OO	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#745 - 3U5OP	superfamily	329044	1	22	0.00113781	32.5693	cl23735	H4 superfamily	C	 - 
Q#746 - 3U5PA	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#746 - 3U5PA	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#747 - 3U5PB	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#747 - 3U5PB	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#748 - 3U5PC	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#748 - 3U5PC	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#749 - 3U5PD	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#749 - 3U5PD	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#750 - 3U5PE	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#750 - 3U5PE	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#751 - 3U5PF	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#751 - 3U5PF	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#752 - 3U5PG	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#752 - 3U5PG	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#753 - 3U5PH	specific	99934	78	203	1.6056e-61	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#753 - 3U5PH	specific	277094	9	54	1.26149e-25	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#754 - 3U5PI	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#755 - 3U5PJ	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#756 - 3U5PK	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#757 - 3U5PL	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#758 - 3U5PM	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#759 - 3U5PN	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#760 - 3U5PO	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#761 - 3U5PP	superfamily	329044	1	28	1.93295e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#762 - 3UECA	specific	306999	22	91	1.44666e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#764 - 3UEDA	specific	306999	22	91	1.44666e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#766 - 3UEDC	specific	306999	22	91	1.44666e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#768 - 3UEEA	specific	306999	22	91	3.19677e-28	101.567	pfam00653	BIR	 - 	cl00035
Q#770 - 3UEEC	specific	306999	22	91	3.19677e-28	101.567	pfam00653	BIR	 - 	cl00035
Q#772 - 3UEFA	specific	306999	22	91	1.44666e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#774 - 3UEFC	specific	306999	22	91	1.44666e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#776 - 3UIGA	specific	306999	19	88	1.28878e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#777 - 3UIGB	specific	306999	19	88	1.28878e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#780 - 3UIIA	specific	306999	19	88	1.28878e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#781 - 3UIIB	specific	306999	19	88	1.28878e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#784 - 3UIKA	specific	306999	19	88	7.97006e-28	100.411	pfam00653	BIR	 - 	cl00035
Q#785 - 3UIKB	specific	306999	19	88	7.97006e-28	100.411	pfam00653	BIR	 - 	cl00035
Q#788 - 3UVWA	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#790 - 3UVXA	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#792 - 3UVYA	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#794 - 3UW9A	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#795 - 3UW9B	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#796 - 3UW9C	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#797 - 3UW9D	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#800 - 3V43A	specific	277158	4	62	1.41595e-28	100.929	cd15688	PHD1_MOZ	 - 	cl22851
Q#800 - 3V43A	specific	277002	63	109	4.71455e-19	75.8774	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#801 - 3V43Q	superfamily	329044	1	18	0.00796789	29.4877	cl23735	H4 superfamily	C	 - 
Q#802 - 3ZVYA	specific	277088	22	68	2.17311e-21	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#803 - 3ZVYB	specific	277088	22	68	2.17311e-21	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#806 - 4A0JA	specific	306999	18	87	1.48245e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#807 - 4A0JB	specific	306999	18	87	1.48245e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#810 - 4A0NA	specific	306999	18	87	1.48245e-28	102.337	pfam00653	BIR	 - 	cl00035
Q#812 - 4A7JA	specific	238121	21	315	4.81066e-103	307.339	cd00200	WD40	 - 	cl25539
Q#814 - 4AU7A	specific	214614	121	225	2.70138e-16	73.1375	smart00317	SET	 - 	cl02566
Q#815 - 4AU7B	specific	214614	121	225	2.70138e-16	73.1375	smart00317	SET	 - 	cl02566
Q#817 - 4BD3A	specific	197660	1	50	9.88928e-07	41.4905	smart00333	TUDOR	 - 	cl02573
Q#819 - 4C1QA	specific	214614	53	171	3.21789e-09	51.9515	smart00317	SET	 - 	cl02566
Q#820 - 4C1QB	specific	214614	53	171	3.21789e-09	51.9515	smart00317	SET	 - 	cl02566
Q#822 - 4CAYA	superfamily	330514	2	104	4.19577e-63	191.696	cl25693	H2A superfamily	N	 - 
Q#823 - 4CAYB	superfamily	329110	2	96	1.95397e-53	165.634	cl23830	Histone superfamily	 - 	 - 
Q#825 - 4DOWA	superfamily	322012	36	162	1.15865e-45	149.064	cl02608	BAH superfamily	 - 	 - 
Q#826 - 4DOWB	superfamily	322012	36	162	1.15865e-45	149.064	cl02608	BAH superfamily	 - 	 - 
Q#829 - 4EDUA	specific	214723	114	212	5.04572e-42	140.463	smart00561	MBT	 - 	cl17705
Q#829 - 4EDUA	specific	214723	8	103	3.3175e-40	135.84	smart00561	MBT	 - 	cl17705
Q#830 - 4EDUT	superfamily	330514	1	16	0.00760152	29.2238	cl25693	H2A superfamily	C	 - 
Q#831 - 4EO5A	specific	309739	2	154	2.84237e-104	299.408	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#832 - 4EO5B	superfamily	329044	2	76	1.66635e-48	152.752	cl23735	H4 superfamily	N	 - 
Q#833 - 4EO5C	specific	185397	1	81	1.6662e-44	141.8	PTZ00015	PTZ00015	N	cl25876
Q#834 - 4EZHA	specific	202224	220	328	1.87425e-36	132.034	pfam02373	JmjC	 - 	cl21464
Q#834 - 4EZHA	specific	214721	186	250	3.7066e-07	48.4024	smart00558	JmjC	 - 	cl21464
Q#835 - 4EZHB	specific	202224	220	328	1.87425e-36	132.034	pfam02373	JmjC	 - 	cl21464
Q#835 - 4EZHB	specific	214721	186	250	3.7066e-07	48.4024	smart00558	JmjC	 - 	cl21464
Q#838 - 4F4UA	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#839 - 4F4UB	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#842 - 4F56A	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#843 - 4F56B	specific	238703	22	272	6.66265e-125	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#846 - 4FT2A	specific	240067	55	182	2.132e-62	207.297	cd04716	BAH_plantDCM_I	 - 	cl02608
Q#846 - 4FT2A	specific	223348	214	744	2.9777e-33	132.17	COG0270	Dcm	 - 	cl28499
Q#846 - 4FT2A	specific	237991	311	367	3.71793e-13	66.5187	cd00024	CHROMO	 - 	cl17459
Q#847 - 4FT2B	specific	240067	55	182	2.132e-62	207.297	cd04716	BAH_plantDCM_I	 - 	cl02608
Q#847 - 4FT2B	specific	223348	214	744	2.9777e-33	132.17	COG0270	Dcm	 - 	cl28499
Q#847 - 4FT2B	specific	237991	311	367	3.71793e-13	66.5187	cd00024	CHROMO	 - 	cl17459
Q#849 - 4FT4A	specific	240067	55	182	2.132e-62	207.297	cd04716	BAH_plantDCM_I	 - 	cl02608
Q#849 - 4FT4A	specific	223348	214	744	2.9777e-33	132.17	COG0270	Dcm	 - 	cl28499
Q#849 - 4FT4A	specific	237991	311	367	3.71793e-13	66.5187	cd00024	CHROMO	 - 	cl17459
Q#850 - 4FT4B	specific	240067	55	182	2.132e-62	207.297	cd04716	BAH_plantDCM_I	 - 	cl02608
Q#850 - 4FT4B	specific	223348	214	744	2.9777e-33	132.17	COG0270	Dcm	 - 	cl28499
Q#850 - 4FT4B	specific	237991	311	367	3.71793e-13	66.5187	cd00024	CHROMO	 - 	cl17459
Q#851 - 4FT4P	superfamily	329044	1	32	1.46206e-08	46.4365	cl23735	H4 superfamily	C	 - 
Q#852 - 4FT4Q	superfamily	329044	1	32	1.46206e-08	46.4365	cl23735	H4 superfamily	C	 - 
Q#853 - 4FWFA	superfamily	332356	276	793	2.40962e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#853 - 4FWFA	specific	311439	112	165	1.99506e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#854 - 4FWFE	superfamily	329044	1	20	0.000886479	32.9545	cl23735	H4 superfamily	C	 - 
Q#855 - 4GNEA	specific	277131	17	59	2.71063e-22	84.2483	cd15661	PHD5_NSD3	 - 	cl22851
Q#857 - 4GNFA	specific	277131	17	59	2.71063e-22	84.2483	cd15661	PHD5_NSD3	 - 	cl22851
Q#859 - 4GNGA	specific	277131	17	59	2.71063e-22	84.2483	cd15661	PHD5_NSD3	 - 	cl22851
Q#861 - 4GNGD	specific	277131	17	59	2.71063e-22	84.2483	cd15661	PHD5_NSD3	 - 	cl22851
Q#863 - 4GQBA	specific	310055	183	619	0	746.768	pfam05185	PRMT5	 - 	cl27061
Q#864 - 4GQBB	superfamily	330360	82	321	1.88197e-25	104.339	cl25539	WD40 superfamily	 - 	 - 
Q#866 - 4GU0A	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#866 - 4GU0A	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#867 - 4GU0B	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#867 - 4GU0B	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#868 - 4GU0C	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#868 - 4GU0C	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#869 - 4GU0D	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#869 - 4GU0D	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#870 - 4GU0E	superfamily	329044	1	26	1.25024e-05	37.9621	cl23735	H4 superfamily	C	 - 
Q#871 - 4GU0F	superfamily	329044	1	26	1.25024e-05	37.9621	cl23735	H4 superfamily	C	 - 
Q#872 - 4GURA	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#872 - 4GURA	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#874 - 4GURC	superfamily	329044	1	21	0.000363283	34.1101	cl23735	H4 superfamily	C	 - 
Q#875 - 4GUSA	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#875 - 4GUSA	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#877 - 4GUSC	superfamily	329044	1	21	0.000363283	34.1101	cl23735	H4 superfamily	C	 - 
Q#878 - 4GY5A	specific	314940	9	159	1.90676e-96	282.558	pfam12148	TTD	 - 	cl13567
Q#878 - 4GY5A	specific	277088	192	238	1.47314e-28	104.664	cd15616	PHD_UHRF1	 - 	cl22851
Q#879 - 4GY5B	specific	314940	9	159	1.90676e-96	282.558	pfam12148	TTD	 - 	cl13567
Q#879 - 4GY5B	specific	277088	192	238	1.47314e-28	104.664	cd15616	PHD_UHRF1	 - 	cl22851
Q#880 - 4GY5C	specific	314940	9	159	1.90676e-96	282.558	pfam12148	TTD	 - 	cl13567
Q#880 - 4GY5C	specific	277088	192	238	1.47314e-28	104.664	cd15616	PHD_UHRF1	 - 	cl22851
Q#881 - 4GY5D	specific	314940	9	159	1.90676e-96	282.558	pfam12148	TTD	 - 	cl13567
Q#881 - 4GY5D	specific	277088	192	238	1.47314e-28	104.664	cd15616	PHD_UHRF1	 - 	cl22851
Q#884 - 4H75A	specific	308232	30	78	8.39143e-26	97.3064	pfam02513	Spin-Ssty	 - 	cl03632
Q#884 - 4H75A	specific	308232	109	157	4.42954e-22	87.2913	pfam02513	Spin-Ssty	 - 	cl03632
Q#884 - 4H75A	specific	308232	190	234	1.48957e-18	77.6613	pfam02513	Spin-Ssty	 - 	cl03632
Q#886 - 4H9NA	specific	185400	1	135	2.83072e-83	244.044	PTZ00018	PTZ00018	 - 	cl23735
Q#887 - 4H9NB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#888 - 4H9NC	specific	240523	6	210	1.06494e-88	263.329	cd13150	DAXX_histone_binding	 - 	cl18941
Q#889 - 4H9OA	specific	185400	1	135	1.40818e-83	244.814	PTZ00018	PTZ00018	 - 	cl23735
Q#890 - 4H9OB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#891 - 4H9OC	specific	240523	6	210	1.06494e-88	263.329	cd13150	DAXX_histone_binding	 - 	cl18941
Q#892 - 4H9PA	specific	185400	1	135	7.36291e-75	222.473	PTZ00018	PTZ00018	 - 	cl23735
Q#893 - 4H9PB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#894 - 4H9PC	specific	240523	6	210	1.06494e-88	263.329	cd13150	DAXX_histone_binding	 - 	cl18941
