"5L5U","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5V","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5V","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5V","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5V","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5V","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5V","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5V","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5V","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5V","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5V","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5V","K","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5V","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5V","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5V","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5V","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5V","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5V","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5V","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5V","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5V","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5V","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5V","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5V","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5V","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5V","Y","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5V","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5V","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5V","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5W","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5W","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5W","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5W","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5W","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5W","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5W","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5W","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5W","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5W","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5W","K","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5W","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5W","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5W","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5W","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5W","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5W","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5W","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5W","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5W","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5W","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5W","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5W","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5W","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5W","Y","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5W","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5W","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5W","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5X","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5X","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5X","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5X","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5X","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5X","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5X","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5X","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5X","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5X","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5X","K","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5X","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5X","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5X","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5X","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5X","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5X","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5X","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5X","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5X","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5X","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5X","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5X","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5X","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5X","Y","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5X","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5X","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5X","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5Y","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5Y","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5Y","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5Y","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5Y","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5Y","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5Y","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5Y","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5Y","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5Y","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5Y","K","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5Y","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5Y","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5Y","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5Y","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5Y","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5Y","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5Y","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5Y","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5Y","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5Y","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5Y","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5Y","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5Y","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5Y","Y","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5","P28074:#Macropain epsilon chain#Multicatalytic endopeptidase complex epsilon chain#Proteasome chain 6#Proteasome epsilon chain#Proteasome subunit MB1#Proteasome subunit X#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5Y","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5Y","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5Y","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5Z","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5Z","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5Z","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5Z","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5Z","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5Z","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5Z","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
